AIS	
AERONAUTICAL INFORMATION SERVICES
Aerodrome / Heliport in Europe/Greenland
Master gUID	Identifier of Aerodrome	Responsible State	Name of Aerodrome	ICAO Code	IATA Code	Type	(d)Operation code	ARP latitude	ARP Longitude	Datum	Served city	Working hours	Effective date	Originator	System Remark
18880181	LFGZ	FRANCE	NUITS SAINT GEORGES	LFGZ	 	AD	 	470832.00N	0045806.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
400000409602345	LFH155	FRANCE	NYONS CLINIQUE PNEUMOLOGIQUE	 	 	HP	 	442128.95N	0050859.25E	WGE	 	OTHER	25/07/2013	SERVICE DE LINFORMATION AERONAUTIQUE	 
400000409602811	LFH338	FRANCE	MONACO HELISTATION	 	 	HP	 	434332.00N	0072509.00E	WGE	 	OTHER	08/10/2020	SERVICE DE LINFORMATION AERONAUTIQUE	 
18880186	LFHA	FRANCE	ISSOIRE LE BROC	LFHA	 	AD	 	453050.00N	0031558.00E	WGE	ISSOIRE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
400004906160639	LFHB	FRANCE	BISCARROSSE HYDROBASE	LFHB	 	AD	 	442136.14N	0011004.00W	WGE	 	H24	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880188	LFHC	FRANCE	PEROUGES MEXIMIEUX	LFHC	 	AD	 	455207.00N	0051110.00E	WGE	PEROUGES	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880190	LFHD	FRANCE	PIERRELATTE	LFHD	 	AD	 	442352.00N	0044301.00E	WGE	PIERRELATTE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880192	LFHE	FRANCE	ROMANS SAINT PAUL	LFHE	 	AD	 	450353.00N	0050605.00E	WGE	ROMANS	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880194	LFHF	FRANCE	RUOMS	LFHF	 	AD	 	442641.00N	0041958.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880196	LFHG	FRANCE	SAINT CHAMOND L'HORME	LFHG	 	AD	 	452931.00N	0043204.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880198	LFHH	FRANCE	VIENNE REVENTIN	LFHH	XVI	AD	 	452746.00N	0044940.00E	WGE	VIENNE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880200	LFHI	FRANCE	MORESTEL	LFHI	 	AD	 	454113.00N	0052709.00E	WGE	MORESTEL	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880202	LFHJ	FRANCE	LYON CORBAS	LFHJ	 	AD	 	453910.00N	0045444.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880204	LFHL	FRANCE	LANGOGNE LESPERON	LFHL	 	AD	 	444220.00N	0035314.00E	WGE	LANGOGNE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880206	LFHM	FRANCE	MEGEVE	LFHM	MVV	AD	 	454928.00N	0063854.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880208	LFHN	FRANCE	BELLEGARDE VOUVRAY	LFHN	XBF	AD	 	460724.00N	0054817.00E	WGE	BELLEGARDE-SUR-VALSERINE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606197	LFHO	FRANCE	AUBENAS ARDECHE MERIDIONALE	LFHO	OBS	AD	 	443221.91N	0042218.24E	WGE	AUBENAS	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606173	LFHP	FRANCE	LE PUY LOUDES	LFHP	LPY	AD	 	450446.76N	0034548.39E	WGE	LE PUY	HO	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606331	LFHQ	FRANCE	SAINT FLOUR COLTINES	LFHQ	 	AD	 	450429.71N	0025933.49E	WGE	SAINT FLOUR	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880210	LFHR	FRANCE	BRIOUDE BEAUMONT	LFHR	 	AD	 	451926.00N	0032130.00E	WGE	BRIOUDE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606077	LFHS	FRANCE	BOURG CEYZERIAT	LFHS	 	AD	 	461220.23N	0051730.46E	WGE	BOURG-EN-BRESSE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880212	LFHT	FRANCE	AMBERT LE POYET	LFHT	 	AD	 	453056.00N	0034442.00E	WGE	AMBERT	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880216	LFHU	FRANCE	L'ALPE D'HUEZ	LFHU	AHZ	AD	 	450515.00N	0060501.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606203	LFHV	FRANCE	VILLEFRANCHE TARARE	LFHV	XVF	AD	 	455511.94N	0043805.75E	WGE	VILLEFRANCHE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880218	LFHW	FRANCE	BELLEVILLE VILLIE MORGON	LFHW	 	AD	 	460828.00N	0044250.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880220	LFHX	FRANCE	LAPALISSE PERIGNY	LFHX	 	AD	 	461511.00N	0033515.00E	WGE	LAPALISSE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606089	LFHY	FRANCE	MOULINS MONTBEUGNY	LFHY	XMU	AD	 	463203.78N	0032517.78E	WGE	MOULINS	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880224	LFIB	FRANCE	BELVES SAINT PARDOUX	LFIB	 	AD	 	444653.00N	0005727.00E	U	BELVES	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880226	LFID	FRANCE	CONDOM VALENCE SUR BAISE	LFID	 	AD	 	435433.00N	0002310.00E	WGE	CONDOM	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880228	LFIF	FRANCE	SAINT AFFRIQUE BELMONT	LFIF	 	AD	 	434922.00N	0024450.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606327	LFIG	FRANCE	CASSAGNES BEGONHES	LFIG	 	AD	 	441042.00N	0023104.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
77972729	LFIH	FRANCE	CHALAIS	LFIH	 	AD	 	451601.48N	0000057.00E	WGE	CHALAIS	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
79207504	LFIK	FRANCE	RIBERAC-TOURETTE	LFIK	 	AD	 	451422.00N	0001557.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880232	LFIL	FRANCE	RION DES LANDES	LFIL	 	AD	 	435457.00N	0005657.00W	U	RION DES LANDES	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880234	LFIM	FRANCE	SAINT GAUDENS MONTREJEAU	LFIM	 	AD	 	430627.00N	0003709.00E	WGE	SAINT GAUDENS, MONTREJEAU	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880236	LFIP	FRANCE	PEYRESOURDE BALESTAS	LFIP	 	AD	 	424749.00N	0002602.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880238	LFIR	FRANCE	REVEL MONTGEY	LFIR	 	AD	 	432849.00N	0015844.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
1661211202	LFIS	FRANCE	SAINT INGLEVERT LES DEUX CAPS	LFIS	 	AD	 	505257.00N	0014410.00E	U	CALAIS	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880240	LFIT	FRANCE	TOULOUSE BOURG SAINT BERNARD	LFIT	 	AD	 	433640.00N	0014327.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
75085646	LFIV	FRANCE	VENDAYS MONTALIVET	LFIV	 	AD	 	452250.00N	0010657.00W	U	VENDAYS	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
77973556	LFIX	FRANCE	ITXASSOU	LFIX	 	AD	 	432011.00N	0012524.00W	U	ITXASSOU	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
79207796	LFIY	FRANCE	SAINT JEAN D'ANGELY SAINT DENIS DU PIN	LFIY	 	AD	 	455754.73N	0003127.69W	WGE	SAINT JEAN D'ANGELY	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606449	LFJA	FRANCE	CHAUMONT SEMOUTIERS	LFJA	XCW	AD	 	480530.00N	0050300.00E	U	CHAUMONT	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606067	LFJB	FRANCE	MAULEON	LFJB	 	AD	 	465411.00N	0004151.00W	WGE	MAULEON	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880244	LFJC	FRANCE	CLAMECY	LFJC	 	AD	 	472615.00N	0033027.00E	WGE	CLAMECY	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880246	LFJD	FRANCE	CORLIER	LFJD	 	AD	 	460223.00N	0052946.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
400005411074384	LFJE	FRANCE	LA MOTTE CHALANCON	LFJE	 	AD	 	442948.00N	0052412.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880250	LFJF	FRANCE	AUBENASSON	LFJF	 	AD	 	444143.00N	0050914.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
77972716	LFJH	FRANCE	CAZERES PALAMINY	LFJH	 	AD	 	431203.00N	0010300.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
19093487	LFJI	FRANCE	MARENNES	LFJI	 	AD	 	454926.00N	0010438.00W	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606433	LFJL	FRANCE	METZ NANCY LORRAINE	LFJL	ETZ	AD	 	485841.81N	0061447.51E	WGE	METZ, NANCY	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606065	LFJR	FRANCE	ANGERS MARCE	LFJR	ANE	AD	 	473336.76N	0001843.66W	WGE	ANGERS	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880254	LFJS	FRANCE	SOISSONS COURMELLES	LFJS	XSS	AD	 	492042.00N	0031659.00E	WGE	SOISSONS	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880256	LFJT	FRANCE	TOURS LE LOUROUX	LFJT	 	AD	 	470900.00N	0004246.00E	U	TOURS	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880258	LFJU	FRANCE	LURCY LEVIS	LFJU	 	AD	 	464244.00N	0025641.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
101000653930558	LFJV	FRANCE	LASCLAVERIES	LFJV	 	AD	 	432531.00N	0001713.00W	U	LASCLAVERIES	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
101000831266816	LFJY	FRANCE	CHAMBLEY	LFJY	 	AD	 	490131.69N	0055233.93E	WGE	CHAMBLEY	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880260	LFKA	FRANCE	ALBERTVILLE GENERAL PIERRE DELACHENAL	LFKA	XAV	AD	 	453735.00N	0061944.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606171	LFKB	FRANCE	BASTIA PORETTA	LFKB	BIA	AD	 	423300.00N	0092905.45E	WGE	BASTIA	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606341	LFKC	FRANCE	CALVI SAINTE CATHERINE	LFKC	CLY	AD	 	423127.68N	0084734.84E	WGE	CALVI	HX	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880262	LFKD	FRANCE	SOLLIERES SARDIERES	LFKD	 	AD	 	451514.00N	0064804.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
20773654	LFKE	FRANCE	SAINT JEAN EN ROYANS	LFKE	 	AD	 	450135.00N	0051833.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606259	LFKF	FRANCE	FIGARI SUD CORSE	LFKF	FSC	AD	 	413007.59N	0090548.29E	WGE	FIGARI	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880264	LFKG	FRANCE	GHISONACCIA ALZITONE	LFKG	 	AD	 	420316.00N	0092401.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
28977862	LFKH	FRANCE	SAINT JEAN D'AVELANNE	LFKH	 	AD	 	453057.00N	0054046.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606427	LFKJ	FRANCE	AJACCIO NAPOLEON BONAPARTE	LFKJ	AJA	AD	 	415526.03N	0084808.77E	WGE	AJACCIO	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
1409955304	LFKK	FRANCE	MONTMEILLEUR	LFKK	 	AD	 	444737.00N	0054542.00E	U	MONTMEILLEUR	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880266	LFKL	FRANCE	LYON BRINDAS	LFKL	 	AD	 	454238.34N	0044147.94E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880268	LFKM	FRANCE	SAINT GALMIER	LFKM	 	AD	 	453623.00N	0041818.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606195	LFKO	FRANCE	PROPRIANO	LFKO	PRP	AD	 	413937.00N	0085338.00E	WGE	PROPRIANO	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
41449232	LFKP	FRANCE	LA TOUR DU PIN CESSIEU	LFKP	 	AD	 	453332.00N	0052302.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
248607147	LFKR	FRANCE	SAINT REMY DE MAURIENNE	LFKR	 	AD	 	452230.12N	0061640.13E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606281	LFKS	FRANCE	SOLENZARA	LFKS	SOZ	AD	 	415534.64N	0092419.09E	WGE	 	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606083	LFKT	FRANCE	CORTE	LFKT	 	AD	 	421725.00N	0091133.00E	WGE	CORTE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880276	LFKX	FRANCE	MERIBEL ROBERT MERLOZ	LFKX	MFX	AD	 	452427.00N	0063439.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880278	LFKY	FRANCE	BELLEY-PEYRIEU	LFKY	 	AD	 	454138.00N	0054130.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606193	LFLA	FRANCE	AUXERRE BRANCHES	LFLA	AUF	AD	 	475046.78N	0032947.68E	WGE	AUXERRE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606283	LFLB	FRANCE	CHAMBERY AIX LES BAINS	LFLB	CMF	AD	 	453821.38N	0055248.44E	WGE	CHAMBERY	HJ	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606439	LFLC	FRANCE	CLERMONT FERRAND AUVERGNE	LFLC	CFE	AD	 	454709.50N	0030944.82E	WGE	CLERMONT FERRAND	HO	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606273	LFLD	FRANCE	BOURGES	LFLD	BOU	AD	 	470338.83N	0022212.30E	WGE	BOURGES	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606403	LFLE	FRANCE	CHAMBERY CHALLES LES EAUX	LFLE	 	AD	 	453338.00N	0055833.00E	WGE	CHAMBERY	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880284	LFLG	FRANCE	GRENOBLE LE VERSOUD	LFLG	 	AD	 	451305.00N	0055055.00E	WGE	GRENOBLE	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606397	LFLH	FRANCE	CHALON CHAMPFORGEUIL	LFLH	XCD	AD	 	464941.79N	0044901.41E	WGE	CHALON-SUR-SAONE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606191	LFLI	FRANCE	ANNEMASSE	LFLI	QNJ	AD	 	461131.00N	0061606.00E	WGE	ANNEMASSE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880288	LFLJ	FRANCE	COURCHEVEL	LFLJ	CVF	AD	 	452345.00N	0063757.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606149	LFLL	FRANCE	LYON SAINT EXUPERY	LFLL	LYS	AD	 	454332.30N	0050451.98E	WGE	LYON	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606247	LFLM	FRANCE	MACON CHARNAY	LFLM	QNX	AD	 	461745.32N	0044745.09E	WGE	MACON	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606355	LFLN	FRANCE	SAINT YAN	LFLN	SYT	AD	 	462423.83N	0040115.55E	WGE	SAINT-YAN	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606451	LFLO	FRANCE	ROANNE	LFLO	RNE	AD	 	460310.00N	0035959.00E	WGE	ROANNE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606269	LFLP	FRANCE	ANNECY MEYTHET	LFLP	NCY	AD	 	455550.79N	0060622.64E	WGE	ANNECY	HO	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880292	LFLQ	FRANCE	MONTELIMAR ANCONE	LFLQ	XMK	AD	 	443449.00N	0044421.00E	WGE	MONTELIMAR	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880294	LFLR	FRANCE	SAINT RAMBERT D'ALBON	LFLR	 	AD	 	451518.00N	0044929.00E	WGE	SAINT RAMBERT D'ALBON	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606323	LFLS	FRANCE	GRENOBLE ALPES ISERE	LFLS	GNB	AD	 	452146.57N	0051957.59E	WGE	GRENOBLE	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606105	LFLT	FRANCE	MONTLUCON DOMERAT	LFLT	 	AD	 	462110.00N	0023414.00E	WGE	 	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606345	LFLU	FRANCE	VALENCE CHABEUIL	LFLU	VAF	AD	 	445456.01N	0045807.48E	WGE	VALENCE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606221	LFLV	FRANCE	VICHY CHARMEIL	LFLV	VHY	AD	 	461018.42N	0032414.52E	WGE	VICHY	HX	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606085	LFLW	FRANCE	AURILLAC	LFLW	AUR	AD	 	445351.30N	0022500.19E	WGE	AURILLAC	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606153	LFLX	FRANCE	CHATEAUROUX DEOLS	LFLX	CHR	AD	 	465137.13N	0014316.05E	WGE	 	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606175	LFLY	FRANCE	LYON BRON	LFLY	LYN	AD	 	454346.27N	0045619.84E	WGE	LYON	HX	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880298	LFLZ	FRANCE	FEURS CHAMBEON	LFLZ	 	AD	 	454224.00N	0041149.00E	WGE	FEURS	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606297	LFMA	FRANCE	AIX LES MILLES	LFMA	QXB	AD	 	433019.00N	0052202.00E	WGE	AIX	HJ	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606299	LFMC	FRANCE	LE LUC LE CANNET	LFMC	 	AD	 	432305.00N	0062313.00E	WGE	 	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606211	LFMD	FRANCE	CANNES MANDELIEU	LFMD	CEQ	AD	 	433247.00N	0065715.00E	WGE	CANNES	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880304	LFME	FRANCE	NIMES COURBESSAC	LFME	 	AD	 	435111.00N	0042452.00E	WGE	NIMES	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880306	LFMF	FRANCE	FAYENCE	LFMF	 	AD	 	433629.00N	0064206.00E	WGE	FAYENCE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880308	LFMG	FRANCE	MONTAGNE NOIRE	LFMG	 	AD	 	432423.00N	0015921.00E	WGE	 	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606329	LFMH	FRANCE	SAINT ETIENNE LOIRE	LFMH	EBU	AD	 	453202.58N	0041750.32E	WGE	SAINT ETIENNE	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606123	LFMI	FRANCE	ISTRES LE TUBE	LFMI	QIE	AD	 	433120.62N	0045527.25E	WGE	ISTRES	HO	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606161	LFMK	FRANCE	CARCASSONNE SALVAZA	LFMK	CCF	AD	 	431256.94N	0021830.76E	WGE	CARCASSONNE	HX	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606349	LFML	FRANCE	MARSEILLE PROVENCE	LFML	MRS	AD	 	432611.88N	0051254.43E	WGE	MARSEILLE	H24	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606115	LFMN	FRANCE	NICE COTE D'AZUR	LFMN	NCE	AD	 	433955.46N	0071253.94E	WGE	NICE	H24	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606413	LFMO	FRANCE	ORANGE CARITAT	LFMO	XOG	AD	 	440824.32N	0045206.89E	WGE	 	OTHER	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606271	LFMP	FRANCE	PERPIGNAN RIVESALTES	LFMP	PGF	AD	 	424427.00N	0025211.00E	WGE	PERPIGNAN	HJ	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606249	LFMQ	FRANCE	LE CASTELLET	LFMQ	CTT	AD	 	431508.00N	0054710.00E	WGE	LE CASTELLET	HX	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
18880314	LFMR	FRANCE	BARCELONNETTE SAINT PONS	LFMR	BAE	AD	 	442314.00N	0063633.00E	WGE	BARCELONNETTE	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
4606097	LFMS	FRANCE	ALES CEVENNES	LFMS	XAS	AD	 	440421.84N	0040834.51E	WGE	ALES	 	12/06/2025	SERVICE DE LINFORMATION AERONAUTIQUE	please obtain current usage data from dedicated report
